run_id,status,model,method,budget_N,seed,data_seed,train_seed,start_time,end_time,device,config_path,checkpoint_path,metrics_path,notes
resnet18_mnist_erm_N50_seed0,completed,resnet18_mnist,erm,50,0,0,0,,2026-07-12T01:59:53+02:00,cuda,outputs_final/resnet18_mnist/erm/N50/seed0/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N50/seed0/checkpoint.pt,outputs_final/resnet18_mnist/erm/N50/seed0/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N50_seed1,completed,resnet18_mnist,erm,50,1,1,1,,2026-07-12T02:02:40+02:00,cuda,outputs_final/resnet18_mnist/erm/N50/seed1/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N50/seed1/checkpoint.pt,outputs_final/resnet18_mnist/erm/N50/seed1/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N50_seed2,completed,resnet18_mnist,erm,50,2,2,2,,2026-07-12T02:05:10+02:00,cuda,outputs_final/resnet18_mnist/erm/N50/seed2/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N50/seed2/checkpoint.pt,outputs_final/resnet18_mnist/erm/N50/seed2/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N50_seed3,completed,resnet18_mnist,erm,50,3,3,3,,2026-07-12T02:07:39+02:00,cuda,outputs_final/resnet18_mnist/erm/N50/seed3/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N50/seed3/checkpoint.pt,outputs_final/resnet18_mnist/erm/N50/seed3/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N50_seed4,completed,resnet18_mnist,erm,50,4,4,4,,2026-07-12T02:10:09+02:00,cuda,outputs_final/resnet18_mnist/erm/N50/seed4/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N50/seed4/checkpoint.pt,outputs_final/resnet18_mnist/erm/N50/seed4/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N500_seed0,completed,resnet18_mnist,erm,500,0,0,0,,2026-07-12T02:37:02+02:00,cuda,outputs_final/resnet18_mnist/erm/N500/seed0/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N500/seed0/checkpoint.pt,outputs_final/resnet18_mnist/erm/N500/seed0/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N500_seed1,completed,resnet18_mnist,erm,500,1,1,1,,2026-07-12T02:39:26+02:00,cuda,outputs_final/resnet18_mnist/erm/N500/seed1/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N500/seed1/checkpoint.pt,outputs_final/resnet18_mnist/erm/N500/seed1/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N500_seed2,completed,resnet18_mnist,erm,500,2,2,2,,2026-07-12T02:42:05+02:00,cuda,outputs_final/resnet18_mnist/erm/N500/seed2/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N500/seed2/checkpoint.pt,outputs_final/resnet18_mnist/erm/N500/seed2/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N500_seed3,completed,resnet18_mnist,erm,500,3,3,3,,2026-07-12T02:44:38+02:00,cuda,outputs_final/resnet18_mnist/erm/N500/seed3/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N500/seed3/checkpoint.pt,outputs_final/resnet18_mnist/erm/N500/seed3/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N500_seed4,completed,resnet18_mnist,erm,500,4,4,4,,2026-07-12T02:46:44+02:00,cuda,outputs_final/resnet18_mnist/erm/N500/seed4/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N500/seed4/checkpoint.pt,outputs_final/resnet18_mnist/erm/N500/seed4/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N5000_seed0,completed,resnet18_mnist,erm,5000,0,0,0,,2026-07-12T03:13:08+02:00,cuda,outputs_final/resnet18_mnist/erm/N5000/seed0/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N5000/seed0/checkpoint.pt,outputs_final/resnet18_mnist/erm/N5000/seed0/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N5000_seed1,completed,resnet18_mnist,erm,5000,1,1,1,,2026-07-12T03:15:49+02:00,cuda,outputs_final/resnet18_mnist/erm/N5000/seed1/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N5000/seed1/checkpoint.pt,outputs_final/resnet18_mnist/erm/N5000/seed1/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N5000_seed2,completed,resnet18_mnist,erm,5000,2,2,2,,2026-07-12T03:18:28+02:00,cuda,outputs_final/resnet18_mnist/erm/N5000/seed2/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N5000/seed2/checkpoint.pt,outputs_final/resnet18_mnist/erm/N5000/seed2/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N5000_seed3,completed,resnet18_mnist,erm,5000,3,3,3,,2026-07-12T03:20:57+02:00,cuda,outputs_final/resnet18_mnist/erm/N5000/seed3/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N5000/seed3/checkpoint.pt,outputs_final/resnet18_mnist/erm/N5000/seed3/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N5000_seed4,completed,resnet18_mnist,erm,5000,4,4,4,,2026-07-12T03:23:24+02:00,cuda,outputs_final/resnet18_mnist/erm/N5000/seed4/config_resolved.yaml,outputs_final/resnet18_mnist/erm/N5000/seed4/checkpoint.pt,outputs_final/resnet18_mnist/erm/N5000/seed4/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N0_seed0,completed,resnet18_mnist,groupdro,0,0,0,0,,2026-07-12T03:25:55+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N0/seed0/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N0/seed0/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N0_seed1,completed,resnet18_mnist,groupdro,0,1,1,1,,2026-07-12T03:28:39+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N0/seed1/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N0/seed1/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N0_seed2,completed,resnet18_mnist,groupdro,0,2,2,2,,2026-07-12T03:31:14+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N0/seed2/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N0/seed2/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N0_seed3,completed,resnet18_mnist,groupdro,0,3,3,3,,2026-07-12T03:34:08+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N0/seed3/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N0/seed3/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N0_seed4,completed,resnet18_mnist,groupdro,0,4,4,4,,2026-07-12T03:36:47+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N0/seed4/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N0/seed4/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N100_seed0,completed,resnet18_mnist,groupdro,100,0,0,0,,2026-07-12T03:53:17+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N100/seed0/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N100/seed0/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N100_seed1,completed,resnet18_mnist,groupdro,100,1,1,1,,2026-07-12T03:56:07+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N100/seed1/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N100/seed1/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N100_seed2,completed,resnet18_mnist,groupdro,100,2,2,2,,2026-07-12T03:58:59+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N100/seed2/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N100/seed2/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N100_seed3,completed,resnet18_mnist,groupdro,100,3,3,3,,2026-07-12T04:01:42+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N100/seed3/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N100/seed3/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N100_seed4,completed,resnet18_mnist,groupdro,100,4,4,4,,2026-07-12T04:04:28+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N100/seed4/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N100/seed4/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N1000_seed0,completed,resnet18_mnist,groupdro,1000,0,0,0,,2026-07-12T04:34:29+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N1000/seed0/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N1000/seed0/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N1000_seed1,completed,resnet18_mnist,groupdro,1000,1,1,1,,2026-07-12T04:37:09+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N1000/seed1/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N1000/seed1/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N1000_seed2,completed,resnet18_mnist,groupdro,1000,2,2,2,,2026-07-12T04:40:06+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N1000/seed2/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N1000/seed2/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N1000_seed3,completed,resnet18_mnist,groupdro,1000,3,3,3,,2026-07-12T04:42:52+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N1000/seed3/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N1000/seed3/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N1000_seed4,completed,resnet18_mnist,groupdro,1000,4,4,4,,2026-07-12T04:45:14+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N1000/seed4/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N1000/seed4/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N250_seed0,completed,resnet18_mnist,groupdro,250,0,0,0,,2026-07-12T04:06:57+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N250/seed0/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N250/seed0/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N250_seed1,completed,resnet18_mnist,groupdro,250,1,1,1,,2026-07-12T04:09:37+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N250/seed1/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N250/seed1/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N250_seed2,completed,resnet18_mnist,groupdro,250,2,2,2,,2026-07-12T04:11:54+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N250/seed2/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N250/seed2/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N250_seed3,completed,resnet18_mnist,groupdro,250,3,3,3,,2026-07-12T04:14:30+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N250/seed3/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N250/seed3/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N250_seed4,completed,resnet18_mnist,groupdro,250,4,4,4,,2026-07-12T04:17:23+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N250/seed4/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N250/seed4/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N2500_seed0,completed,resnet18_mnist,groupdro,2500,0,0,0,,2026-07-12T04:48:12+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N2500/seed0/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N2500/seed0/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N2500_seed1,completed,resnet18_mnist,groupdro,2500,1,1,1,,2026-07-12T04:51:12+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N2500/seed1/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N2500/seed1/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N2500_seed2,completed,resnet18_mnist,groupdro,2500,2,2,2,,2026-07-12T04:54:09+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N2500/seed2/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N2500/seed2/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N2500_seed3,completed,resnet18_mnist,groupdro,2500,3,3,3,,2026-07-12T04:57:05+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N2500/seed3/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N2500/seed3/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N2500_seed4,completed,resnet18_mnist,groupdro,2500,4,4,4,,2026-07-12T04:59:55+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N2500/seed4/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N2500/seed4/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N50_seed0,completed,resnet18_mnist,groupdro,50,0,0,0,,2026-07-12T03:39:37+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N50/seed0/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N50/seed0/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N50_seed1,completed,resnet18_mnist,groupdro,50,1,1,1,,2026-07-12T03:42:31+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N50/seed1/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N50/seed1/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N50_seed2,completed,resnet18_mnist,groupdro,50,2,2,2,,2026-07-12T03:44:59+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N50/seed2/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N50/seed2/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N50_seed3,completed,resnet18_mnist,groupdro,50,3,3,3,,2026-07-12T03:47:57+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N50/seed3/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N50/seed3/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N50_seed4,completed,resnet18_mnist,groupdro,50,4,4,4,,2026-07-12T03:50:57+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N50/seed4/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N50/seed4/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N500_seed0,completed,resnet18_mnist,groupdro,500,0,0,0,,2026-07-12T04:20:02+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N500/seed0/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N500/seed0/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N500_seed1,completed,resnet18_mnist,groupdro,500,1,1,1,,2026-07-12T04:23:02+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N500/seed1/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N500/seed1/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N500_seed2,completed,resnet18_mnist,groupdro,500,2,2,2,,2026-07-12T04:26:01+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N500/seed2/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N500/seed2/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N500_seed3,completed,resnet18_mnist,groupdro,500,3,3,3,,2026-07-12T04:28:52+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N500/seed3/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N500/seed3/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N500_seed4,completed,resnet18_mnist,groupdro,500,4,4,4,,2026-07-12T04:31:42+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N500/seed4/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N500/seed4/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N5000_seed0,completed,resnet18_mnist,groupdro,5000,0,0,0,,2026-07-12T05:02:34+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N5000/seed0/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N5000/seed0/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N5000_seed1,completed,resnet18_mnist,groupdro,5000,1,1,1,,2026-07-12T05:05:28+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N5000/seed1/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N5000/seed1/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N5000_seed2,completed,resnet18_mnist,groupdro,5000,2,2,2,,2026-07-12T05:07:56+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N5000/seed2/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N5000/seed2/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N5000_seed3,completed,resnet18_mnist,groupdro,5000,3,3,3,,2026-07-12T05:11:03+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N5000/seed3/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N5000/seed3/metrics.json,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N5000_seed4,completed,resnet18_mnist,groupdro,5000,4,4,4,,2026-07-12T05:13:42+02:00,cuda,outputs_final/resnet18_mnist/groupdro/N5000/seed4/config_resolved.yaml,,outputs_final/resnet18_mnist/groupdro/N5000/seed4/metrics.json,source=autodl_rtx4090_cuda12_4
